weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list,series_search_rank,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_url,series_product_no,series_result_text,is_compilation,has_total_episode_info,match_score,match_reason,match_status,selected_rule,checked_candidate_count,series_download_text,series_download_count,download_status,mapping_source,needs_series_recheck,series_author_raw,mapping_updated_at_kst
thu,목,48,괴이호텔,https://comic.naver.com/webtoon/list?titleId=849851&tab=thu,849851,2026-06-19 02:28:14,안은평,False,ok,연재,thu,thu,1.0,괴이호텔,괴이호텔 (총 14화/미완결),총 14화/미완결,14.0,미완결,평점 10.0 | 안은평 안은평 | 2026.06.03. | 총14화/미완결 | 8화 무료,https://series.naver.com/comic/detail.series?productNo=14035548,14035548,"괴이호텔 (총 14화/미완결)
평점
10.0 | 안은평 안은평 | 2026.06.03. | 총14화/미완결 | 8화 무료
손목이 잘리고 친구가 살해당했다.이곳에서 살아남기 위해선 퀘스트를 해결해야 한다.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,17.2만,172000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,49,언더복서,https://comic.naver.com/webtoon/list?titleId=842449&tab=thu,842449,2026-06-19 02:28:14,눈매,False,ok,연재,thu,thu,1.0,언더복서,언더복서 (총 45화/미완결),총 45화/미완결,45.0,미완결,평점 9.8 | 눈매 이재훈 | 2026.06.03. | 총45화/미완결 | 40화 무료,https://series.naver.com/comic/detail.series?productNo=13087037,13087037,"언더복서 (총 45화/미완결)
평점
9.8 | 눈매 이재훈 | 2026.06.03. | 총45화/미완결 | 40화 무료
지긋지긋한 왕따 인생을 벗어나기 위해서는 여자친구가 필요하다는 것을 깨달은 이기주. 그런데 하필 첫눈에 반한 그녀가 복싱 관장님의 딸? 여친을 만들어서 인생 역전을 노리려던 이기주는 링 위에서 진정한 복싱의 매력..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,64.1만,641000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,50,종이호랑이,https://comic.naver.com/webtoon/list?titleId=833489&tab=thu,833489,2026-06-19 02:28:14,몹시찰진우럭,False,ok,연재,thu,thu,1.0,종이호랑이,종이호랑이 (총 85화/미완결),총 85화/미완결,85.0,미완결,평점 10.0 | 몹시찰진우럭 | 2026.06.03. | 총85화/미완결 | 82화 무료,https://series.naver.com/comic/detail.series?productNo=11750124,11750124,"종이호랑이 (총 85화/미완결)
평점
10.0 | 몹시찰진우럭 | 2026.06.03. | 총85화/미완결 | 82화 무료
떠돌이 요괴사냥꾼으로 근근이 살아가던 박갈은 의문의 소녀 콩쇠를 만나게 되는데..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,101.3만,1013000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,51,문과X이과,https://comic.naver.com/webtoon/list?titleId=839913&tab=thu,839913,2026-06-19 02:28:14,다빈,False,ok,연재,thu,thu,1.0,문과X이과,문과X이과 (총 55화/미완결),총 55화/미완결,55.0,미완결,평점 10.0 | 다빈 다빈 | 2026.05.27. | 총55화/미완결 | 49화 무료,https://series.naver.com/comic/detail.series?productNo=12702136,12702136,"문과X이과 (총 55화/미완결)
평점
10.0 | 다빈 다빈 | 2026.05.27. | 총55화/미완결 | 49화 무료
모의고사만 쳤다 하면 실수를 연발해 만점에 실패했던 문과 전교 1등 양소연,1학년 때부터 모의고사 만점 이과 1등 김준수가 거슬린다.대망의 고3 첫 모의고사,소연은 마음이 급해져 준수에게 접근하게 되는데...",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,97.8만,978000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,52,최서연의 회피한 날들,https://comic.naver.com/webtoon/list?titleId=842345&tab=thu,842345,2026-06-19 02:28:15,김노이,False,ok,연재,thu,thu,1.0,최서연의 회피한 날들,최서연의 회피한 날들 (총 45화/미완결),총 45화/미완결,45.0,미완결,평점 10.0 | 김노이 김노이 | 2026.06.03. | 총45화/미완결 | 40화 무료,https://series.naver.com/comic/detail.series?productNo=13067669,13067669,"최서연의 회피한 날들 (총 45화/미완결)
평점
10.0 | 김노이 김노이 | 2026.06.03. | 총45화/미완결 | 40화 무료
연애만 했다 하면 사소한 이유로 이별해버리는 회피형 인간, 최서연.지금껏 그냥 짝을 잘 못 만난 줄 알았는데…연애를 거듭할수록, 진짜 문제는 ‘나’였단 걸 점점 알게 된다.과연 회피형을 극복하고 건강한 연애를 할 수 있..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,38.2만,382000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,53,오버워치: 하나된 마음,https://comic.naver.com/webtoon/list?titleId=850218&tab=thu,850218,2026-06-19 02:28:15,Sam King,False,ok,연재,thu,thu,1.0,오버워치: 하나된 마음,오버워치: 하나된 마음 (총 19화/미완결),총 19화/미완결,19.0,미완결,평점 4.5 | Sam King Studio Hive | 2026.06.03. | 총19화/미완결 | 14화 무료,https://series.naver.com/comic/detail.series?productNo=14104419,14104419,"오버워치: 하나된 마음 (총 19화/미완결)
평점
4.5 | Sam King Studio Hive | 2026.06.03. | 총19화/미완결 | 14화 무료
탈론이 워치포인트: 지브롤터를 습격한 이후, 오버워치의 영웅들은 처참한 패배의 쓴맛을 삼킵니다. 하지만 벤데타는 여기서 멈추지 않고 전 세계의 연구 시설, 군사 기지, 그리고 주요 도시들을 겨냥해 공격을 퍼붓습니다.소전..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,3.1만,31000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,54,미모사,https://comic.naver.com/webtoon/list?titleId=842646&tab=thu,842646,2026-06-19 02:28:15,삼중,False,ok,연재,thu,thu,1.0,미모사,미모사 (총 46화/미완결),총 46화/미완결,46.0,미완결,평점 10.0 | 삼중 삼중 | 2026.06.03. | 총46화/미완결 | 39화 무료,https://series.naver.com/comic/detail.series?productNo=13101422,13101422,"미모사 (총 46화/미완결)
평점
10.0 | 삼중 삼중 | 2026.06.03. | 총46화/미완결 | 39화 무료
세상 중심의 장막을 둘러싼 전쟁이 끝났다. 하지만 장막이 남긴 것은 전쟁뿐만이 아니었다.장막을 쫓는 자, 장막을 닫으려는 자,특별한 능력을 쓰는 자, 전쟁 병기,치안을 어지럽히는 자, 희망을 가져다주는 자,걸어온 삶을 부딪..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,20.3만,203000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,55,판타지 입소대,https://comic.naver.com/webtoon/list?titleId=845515&tab=thu,845515,2026-06-19 02:28:15,서패스,False,ok,연재,thu,thu,1.0,판타지 입소대,판타지 입소대 (총 29화/미완결),총 29화/미완결,29.0,미완결,평점 9.8 | 서패스 먼츠 | 2026.06.03. | 총29화/미완결 | 25화 무료,https://series.naver.com/comic/detail.series?productNo=13489719,13489719,"판타지 입소대 (총 29화/미완결)
평점
9.8 | 서패스 먼츠 | 2026.06.03. | 총29화/미완결 | 25화 무료
마족과 이종연방의 근접경계인 적운산간. 그곳은 훈련과 실전이 동시 진행되는 최후의 전략 요충지.연방군은 예언서에서 계시된 초월자 10인을 찾아 빼앗긴 영토를 되찾기 위해 징병과 선별 작업을 거듭한다.하지만 마족과의 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,58.1만,581000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,56,공작가의 남장 하인이 되었다,https://comic.naver.com/webtoon/list?titleId=834512&tab=thu,834512,2026-06-19 02:28:15,HBR,False,ok,연재,thu,thu,1.0,공작가의 남장 하인이 되었다,공작가의 남장 하인이 되었다 (총 73화/미완결),총 73화/미완결,73.0,미완결,"평점 10.0 | 메이비Y, HBR 갸우 | 2026.06.03. | 총73화/미완결 | 68화 무료",https://series.naver.com/comic/detail.series?productNo=11900946,11900946,"공작가의 남장 하인이 되었다 (총 73화/미완결)
평점
10.0 | 메이비Y, HBR 갸우 | 2026.06.03. | 총73화/미완결 | 68화 무료
흑막 공작에게 몸 정, 맘 정 다 주고 이용 당하다 죽는 하녀에게 빙의 했다.본래 공작가의 하녀가 된 로젤리아는 공작의 장기 말로 이용되다가남주인 황태자에게 발각되어 사형 당하는 운명.그녀는 흑막 공작의 눈에 띄지 않기 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,129.2만,1292000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,57,그아비에 그아들,https://comic.naver.com/webtoon/list?titleId=849537&tab=thu,849537,2026-06-19 02:28:15,송,False,ok,연재,thu,thu,1.0,그아비에 그아들,그아비에 그아들 (총 9화/미완결),총 9화/미완결,9.0,미완결,평점 9.2 | 송 송 | 2026.06.03. | 총9화/미완결 | 4화 무료,https://series.naver.com/comic/detail.series?productNo=13990047,13990047,"그아비에 그아들 (총 9화/미완결)
평점
9.2 | 송작가 송작가 | 2026.06.03. | 총9화/미완결 | 4화 무료
""이게 다 아빠 때문이야!!""2026년. 아빠를 닮아 159cm에 51kg의 왜소한 체격의 소유자 '강권'매일같이 학교에서 괴롭힘을 당하다 옥상에서 떨어진다1996년 아빠의 베프인 188cm 71kg의 '최강권' 삼촌의 몸으로 깨어난 강..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,3.2만,32000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,58,붉은 야차,https://comic.naver.com/webtoon/list?titleId=850110&tab=thu,850110,2026-06-19 02:28:15,돼지토끼,False,ok,연재,thu,thu,1,붉은 야차,붉은 야차 (총 6화/미완결),총 6화/미완결,6.0,미완결,평점 8.1 | 돼지토끼 새벽선 | 2026.06.17. | 총6화/미완결 | 1화 무료,https://series.naver.com/comic/detail.series?productNo=14092507,14092507,"붉은 야차 (총 6화/미완결)
평점
8.1 | 돼지토끼 새벽선 | 2026.06.17. | 총6화/미완결 | 1화 무료
죽은 여동생의 복수를 하기도 전에 죽어버린 학폭 가해자들. 쓰레기들이 죽어서 갈 곳은 지옥밖에 없고, 주인공인 이성율은 그 지옥 끝까지 쫓아가 복수하기 위해 스스로 목숨을 끊는다.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,1.6만,16000,ok,searched_series,False,평점 8.1 | 돼지토끼 새벽선 | 2026.06.17. | 총6화/미완결 | 1화 무료,2026-06-19 03:32:31
thu,목,59,사랑이 끝나면 네가 끝난다,https://comic.naver.com/webtoon/list?titleId=849864&tab=thu,849864,2026-06-19 02:28:15,류길삼,False,ok,연재,thu,thu,1.0,사랑이 끝나면 네가 끝난다,사랑이 끝나면 네가 끝난다 (총 12화/미완결),총 12화/미완결,12.0,미완결,평점 9.9 | 류길삼 류길삼 | 2026.06.03. | 총12화/미완결 | 7화 무료,https://series.naver.com/comic/detail.series?productNo=14038959,14038959,"사랑이 끝나면 네가 끝난다 (총 12화/미완결)
평점
9.9 | 류길삼 류길삼 | 2026.06.03. | 총12화/미완결 | 7화 무료
귀신을 볼 수 있는 소녀.그녀 앞에 나타난 과거의 인연을 쫓아온 귀신 ‘백적’은 사랑을 말하지만, 그 시선은 다른 누군가를 향한다.사랑을 위한 사냥감이 되고, 나는 점점 ‘나’를 잃어간다.애정과 집착 사이, 자아의 경계가 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,13만,130000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,60,간병동맹,https://comic.naver.com/webtoon/list?titleId=850962&tab=thu,850962,2026-06-19 02:28:15,안수민,False,ok,연재,thu,thu,1.0,간병동맹,간병동맹 (총 6화/미완결),총 6화/미완결,6.0,미완결,평점 10.0 | 안수민 안수민 | 2026.06.03. | 총6화/미완결 | 1화 무료,https://series.naver.com/comic/detail.series?productNo=14193877,14193877,"간병동맹 (총 6화/미완결)
평점
10.0 | 안수민 안수민 | 2026.06.03. | 총6화/미완결 | 1화 무료
화려한 인싸 주원과 무뚝뚝한 아싸 한결. 남모를 아픔을 숨긴 채 이중생활을 하던 두 사람은 병원에서 뜻밖의 모습으로 마주치며 서로에게 유일한 위로가 되어간다. 서로의 비밀을 들킨 동시에 간병 동맹이 된 두 사람의 아슬아..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,2.3만,23000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,61,고고밍밍고,https://comic.naver.com/webtoon/list?titleId=841824&tab=thu,841824,2026-06-19 02:28:15,밍밍고,False,ok,"화, 목 연재","tue,thu","tue,thu",1.0,고고밍밍고,고고밍밍고 (총 87화/미완결),총 87화/미완결,87.0,미완결,평점 10.0 | 밍밍고 밍밍고 | 2026.06.08. | 총87화/미완결 | 81화 무료,https://series.naver.com/comic/detail.series?productNo=13013561,13013561,"고고밍밍고 (총 87화/미완결)
평점
10.0 | 밍밍고 밍밍고 | 2026.06.08. | 총87화/미완결 | 81화 무료
살다 보면 끝도 없이 샘솟는 다채로운 충동들!결코 그냥은 지나치지 못하고 꼭 한 번 찍어먹고야 마는맑눈광 밍밍고의 도전정신 가득한 일상",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,9만,90000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,62,신의 요리,https://comic.naver.com/webtoon/list?titleId=838183&tab=thu,838183,2026-06-19 02:28:15,차정평,False,ok,연재,thu,thu,1.0,신의 요리,신의 요리 (총 64화/미완결),총 64화/미완결,64.0,미완결,평점 9.9 | 차정평 레블스튜디오 | 2026.06.03. | 총64화/미완결 | 60화 무료,https://series.naver.com/comic/detail.series?productNo=12431985,12431985,"신의 요리 (총 64화/미완결)
평점
9.9 | 차정평 레블스튜디오 | 2026.06.03. | 총64화/미완결 | 60화 무료
한국 역사상 가장 위대한 요리사, 홍시원이 갑작스럽게 세상을 떠났다. 그의 마지막 유언은 충격적이었다. 바로, 자신의 식당에서 모든 요리사가 총주방장 자리를 놓고 대결하라는 것이었다.이 치열한 경쟁에 ‘신의 혀’를 가..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,61.6만,616000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,63,소심한 호랭이 코코,https://comic.naver.com/webtoon/list?titleId=825415&tab=thu,825415,2026-06-19 02:28:15,키몽,False,ok,연재,thu,thu,1.0,소심한 호랭이 코코,소심한 호랭이 코코 (총 93화/미완결),총 93화/미완결,93.0,미완결,평점 10.0 | 키몽 키몽 | 2026.06.03. | 총93화/미완결 | 88화 무료,https://series.naver.com/comic/detail.series?productNo=11141169,11141169,"소심한 호랭이 코코 (총 93화/미완결)
평점
10.0 | 키몽 키몽 | 2026.06.03. | 총93화/미완결 | 88화 무료
""내는 소심한 호랭이 코코. 내랑 친구해줘유..""처음으로 유치원에 가게 된 코코. 소심한 코코에게 유치원은 벅찬 시련들이 가득한데... 워떡혀! 짝꿍아 도와줘유..~우리들의 어린 시절이 떠오르는, 호랭이 코코의 무해한 유치원 적..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,41.1만,411000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,64,폐급연애,https://comic.naver.com/webtoon/list?titleId=843473&tab=thu,843473,2026-06-19 02:28:15,멜리,False,ok,연재,thu,thu,1.0,폐급연애,폐급연애 (총 22화/미완결),총 22화/미완결,22.0,미완결,"평점 9.8 | 멜리, 웬즈데이 멜리, 웬즈데이 | 2026.06.03. | 총22화/미완결 | 15화 무료",https://series.naver.com/comic/detail.series?productNo=13236266,13236266,"폐급연애 (총 22화/미완결)
평점
9.8 | 멜리, 웬즈데이 멜리, 웬즈데이 | 2026.06.03. | 총22화/미완결 | 15화 무료
서울 고시원에 사는 이재훈은 결핍과 열등감 속에서 무감각하게 살고 있다.뜨거운 여름 날, 그는 익명 채팅방에 연애썰을 풀기 시작하고뜻밖의 관심과 환호 속에서 처음으로 살아있는 기분을 느낀다.3호실 여자와의 썸, 오픈채..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,11.3만,113000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,65,천만배우의 딸이 되었다,https://comic.naver.com/webtoon/list?titleId=844390&tab=thu,844390,2026-06-19 02:28:15,마로,False,ok,연재,thu,thu,1.0,천만배우의 딸이 되었다,천만배우의 딸이 되었다 (총 35화/미완결),총 35화/미완결,35.0,미완결,평점 9.8 | 마로 | 2026.06.03. | 총35화/미완결 | 30화 무료,https://series.naver.com/comic/detail.series?productNo=13349961,13349961,"천만배우의 딸이 되었다 (총 35화/미완결)
평점
9.8 | 마로 | 2026.06.03. | 총35화/미완결 | 30화 무료
엄마가 암으로 돌아가시고, 아빠에게 버림받은 초등학교 5학년 루민은 자신의 생부가 인기배우 '정하진'이라는 사실을 알게 된다. 정하진은 처음에는 루민을 거부했지만, 루민의 천재적인 연기재능을 알아본 뒤로 루민을 자신..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,56.5만,565000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,66,슬라임 증후군,https://comic.naver.com/webtoon/list?titleId=849089&tab=thu,849089,2026-06-19 02:28:15,시카,False,ok,연재,thu,thu,1.0,슬라임 증후군,슬라임 증후군 (총 15화/미완결),총 15화/미완결,15.0,미완결,평점 9.9 | 시카 시카 | 2026.06.03. | 총15화/미완결 | 10화 무료,https://series.naver.com/comic/detail.series?productNo=13934855,13934855,"슬라임 증후군 (총 15화/미완결)
평점
9.9 | 시카 시카 | 2026.06.03. | 총15화/미완결 | 10화 무료
사람들이 슬라임으로 변해버리는 기묘한 재앙이 닥친 세상. 민하는 슬라임이 된 언니를 몰래 데리고 나와 길을 떠난다. 목적지는 언니가 그토록 가고 싶어 했던 단 한 곳. 그 여정 위에서 언니의 흔적을 간직한 사람들을 마주하..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,4.7만,47000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,67,하이클래스,https://comic.naver.com/webtoon/list?titleId=833418&tab=thu,833418,2026-06-19 02:28:15,르티,False,ok,연재,thu,thu,1.0,하이클래스,하이클래스 (총 76화/미완결),총 76화/미완결,76.0,미완결,"평점 9.1 | 르티, 박만사 르티 | 2026.06.03. | 총76화/미완결 | 71화 무료",https://series.naver.com/comic/detail.series?productNo=11742074,11742074,"하이클래스 (총 76화/미완결)
평점
9.1 | 르티, 박만사 르티 | 2026.06.03. | 총76화/미완결 | 71화 무료
충청 최대 조직 '절화'의 보스 왕독필. 그리고 그의 아들 왕담.왕담은 아버지의 사망 후 조직의 후계를 잇는 것이 아닌 새 삶을 꿈꾸며무작정 서울로 올라간다. 하지만 세상은 만만치 않았고 식구였던 삼촌은그런 왕담에게 전학..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,69.9만,699000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,68,김 대리는 아이돌이 싫어,https://comic.naver.com/webtoon/list?titleId=842974&tab=thu,842974,2026-06-19 02:28:15,김드림,False,ok,연재,thu,thu,1.0,김 대리는 아이돌이 싫어,김 대리는 아이돌이 싫어 (총 41화/미완결),총 41화/미완결,41.0,미완결,"평점 10.0 | 퇴사연습생, 김드림 플민 | 2026.06.03. | 총41화/미완결 | 36화 무료",https://series.naver.com/comic/detail.series?productNo=13140314,13140314,"김 대리는 아이돌이 싫어 (총 41화/미완결)
평점
10.0 | 퇴사연습생, 김드림 플민 | 2026.06.03. | 총41화/미완결 | 36화 무료
K직장인의 아이돌 데뷔 수난기한평산업 5년 차 직원이자 부장 딸의 대리덕질 경력 5년의 ‘대리 김이월’.오늘도 어김없이 대리덕질 무급 야근을 하다가 그룹 해체 소식을 듣고는 쓰러진다. 눈을 떠보니 다크서클이 없던 20살..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,71.1만,711000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,69,복학생,https://comic.naver.com/webtoon/list?titleId=839284&tab=thu,839284,2026-06-19 02:28:15,각설이,False,ok,연재,thu,thu,2.0,복학생,복학생 (총 58화/미완결),총 58화/미완결,58.0,미완결,평점 8.6 | 각설이 각설이 | 2026.06.03. | 총58화/미완결 | 53화 무료,https://series.naver.com/comic/detail.series?productNo=12619314,12619314,"복학생 (총 58화/미완결)
평점
8.6 | 각설이 각설이 | 2026.06.03. | 총58화/미완결 | 53화 무료
중학교 시절 전설이었던 ‘임 철’은 보육원에서 함께 자란 친구 ‘김 솔’이 학교 폭력을 당해 자살한 사실을 알게 되며 복수를 위해 복학한다.하지만 보육원에서 친누나처럼 지낸 ‘서하윤’이 ‘임 철’과 같은 학교 교사..",False,True,140,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_2",matched,first_non_compilation_numeric_download,1,119.4만,1194000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,70,첫눈에 반한 건 아니지만,https://comic.naver.com/webtoon/list?titleId=830637&tab=thu,830637,2026-06-19 02:28:15,아임,False,ok,연재,thu,thu,1.0,첫눈에 반한 건 아니지만,첫눈에 반한 건 아니지만 (총 68화/미완결),총 68화/미완결,68.0,미완결,평점 9.9 | 아임 아임 | 2026.06.03. | 총68화/미완결 | 63화 무료,https://series.naver.com/comic/detail.series?productNo=11573054,11573054,"첫눈에 반한 건 아니지만 (총 68화/미완결)
평점
9.9 | 아임 아임 | 2026.06.03. | 총68화/미완결 | 63화 무료
결혼을 전제로 선을 본 서은재. 그 상대인 윤시우는 안 좋은 소문이 무성한 남자였기에은재는 그를 경계하고 거절하려고 한다.하지만 첫눈에 반했다는 그의 열열한 구애에 끝내는 마음을 빼앗기고 마는데...은재는 시우에게 푹 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,90.6만,906000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,71,이런 게 사랑일리 없어,https://comic.naver.com/webtoon/list?titleId=851709&tab=thu,851709,2026-06-19 02:28:15,강환영,False,ok,연재,thu,thu,1,이런 게 사랑일리 없어,이런 게 사랑일리 없어 (총 6화/미완결),총 6화/미완결,6.0,미완결,0.0 | 강환영 강환영 | 2026.06.17. | 총6화/미완결 | 1화 무료,https://series.naver.com/comic/detail.series?productNo=14304363,14304363,"이런 게 사랑일리 없어 (총 6화/미완결)
0.0 | 강환영 강환영 | 2026.06.17. | 총6화/미완결 | 1화 무료
연애가 뻔하고 지루하다 느끼던 민하리는 어느 날 우연히 만난 서도하에게 순식간에 빠져든다. 다시는 연애하지 않겠다고 다짐했지만, 그 다짐마저 무너뜨릴 만큼 그는 완벽한 남자친구가 되어준다.하지만 함께하는 시간이 늘..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,1.4만,14000,ok,searched_series,False,0.0 | 강환영 강환영 | 2026.06.17. | 총6화/미완결 | 1화 무료,2026-06-19 03:32:31
thu,목,72,죽여주는 옆집 남자,https://comic.naver.com/webtoon/list?titleId=847535&tab=thu,847535,2026-06-19 02:28:15,1호,False,ok,연재,thu,thu,1.0,죽여주는 옆집 남자,죽여주는 옆집 남자 (총 24화/미완결),총 24화/미완결,24.0,미완결,평점 10.0 | 1호 bdo | 2026.06.03. | 총24화/미완결 | 19화 무료,https://series.naver.com/comic/detail.series?productNo=13709447,13709447,"죽여주는 옆집 남자 (총 24화/미완결)
평점
10.0 | 1호 bdo | 2026.06.03. | 총24화/미완결 | 19화 무료
“뭐?? 내가 너를 좋아하냐고?? 이, 이게 어디서부터 잘못 된거야?”두근거리는 첫 자취의 시작이자, 새학기 첫 날에 마주쳐버린 깡패같은 남자, 김 준.자신의 뒤를 밟는다고 착각해버린 김 준에게 죽임(?)을 당할 뻔한 위기를 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,19.2만,192000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
thu,목,73,가족같은 XX,https://comic.naver.com/webtoon/list?titleId=790239&tab=thu,790239,2026-06-19 02:28:15,서우현,False,ok,연재,thu,thu,1,가족같은 XX,가족같은 XX (총 162화/미완결),총 162화/미완결,162.0,미완결,평점 9.9 | 서우현 서우현 | 2026.06.17. | 총162화/미완결 | 159화 무료,https://series.naver.com/comic/detail.series?productNo=8163674,8163674,"가족같은 XX (총 162화/미완결)
평점
9.9 | 서우현 서우현 | 2026.06.17. | 총162화/미완결 | 159화 무료
탑 배우 한나나는 우연히 갈 곳 없는 고등학생 유성우를 집에 들인다.아슬아슬한 동거가 시작된 가운데, 갑자기 좋아하던 선배 이한이 다가오기 시작하는데..?!가족 같은 남자와 가족이 되고 싶은 남자, 누가 진짜 가족이 될까?",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,638.6만,6386000,ok,searched_series,False,평점 9.9 | 서우현 서우현 | 2026.06.17. | 총162화/미완결 | 159화 무료,2026-06-19 03:32:31
thu,목,74,이세계 싱글대디,https://comic.naver.com/webtoon/list?titleId=840880&tab=thu,840880,2026-06-19 02:28:15,왓챠,False,ok,연재,thu,thu,1.0,이세계 싱글대디,이세계 싱글대디 (총 55화/미완결),총 55화/미완결,55.0,미완결,평점 9.8 | 왓챠 W | 2026.06.03. | 총55화/미완결 | 47화 무료,https://series.naver.com/comic/detail.series?productNo=12869065,12869065,"이세계 싱글대디 (총 55화/미완결)
평점
9.8 | 왓챠 W | 2026.06.03. | 총55화/미완결 | 47화 무료
어느날 아내가 실종됐다. 희귀병을 앓는 어린 딸은 치료법도 없고, 숨 쉴틈이라곤 없는 삶이 이어진다.결국 삶을 포기하려던 그때, 딸과 함께 이세계에 떨어져 버렸다. 그것도 아내가 쓴, 어둡고 끔찍한 다크 판타지 소설 속으로..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,69.3만,693000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
